account,externalReferenceId
97730087,CI7C504B40BF93414FAD
97730311,CIB15DE0718F37455880
97730193,CI2D5E43CA0CBD49E1BE
97730411,CI13BB2F4CA6E54638B8
86100016,CI52BB52D7A9A447BEB2
97730091,CI2ED2BAD3A4F8497EB3
97730584,CI3E63E175CBC746A7A7
97730200,CI264F90666AA247C98F
97730412,CIE24557A127BC442DB9
97730091,CI1EF47BDA5BC54251AB
97728746,CIABE7E20331AA4B8483
97730222,CI75522811C1684D18A2
97730581,CI7783F3853BEB46C0AC
97730101,CI1601DCCDCCD448E2A2
97730316,CIB05BC6B2899F49A7B5
97728637,CIEC9B0BB013D14E1BBD
97730224,CIA11861B1FF294554B4
97730595,CI4263D8E777D64BE183
97730416,CIC7781C48D5DF4EB583
97730321,CIEEB5639D9BC24B66B2
97730602,CI0B08BEEAA19D4A6CBA
97730226,CI12AE3AF7E4014494B7
97730420,CI386294F8AEA54120AE
97730106,CID2359FDCB4CF4D46BA
97730323,CI39B1AF5A6879492AA9
97730605,CIDCF7778D59224DBABF
97740936,CID91C816DF6E0444487
97730228,CI18F1D12858584C21B9
86100021,CIE9190234A75948EEA6
97730606,CIED170CBB92F748A8A6
97729179,CI2BF754BE2C5942489B
97730233,CI1165B7B043F0481787
86100022,CIF312473E1DA24F9393
97730437,CI75397941F8ED410ABB
97730110,CIC0938616EDA84FE391
97730326,CID3D4213A093C4F72A8
97730607,CIF495F181A6CF418383
97728634,CID8E8743CE0C6441B85
97730234,CI13481564EB704F6EBC
97730111,CIFCA5AF136A284F3783
97662981,CIA77870F68D8042D8BD
97730170,CI7139C90949DD46ABAA
86100008,CIBAE4058B21264EC79D
97730067,CIE929F8319F3A411D87
97730290,CIA8202FEAE9F9474081
97730484,CIDCF564B21FC14CCF9B
97643309,CIAB2421EC4E8A46CB9A
86100009,CI2134C310012A4D91BB
97730294,CIC50C03CCB5174DE091
97732048,CI3D1EADAF26F544C4A6
97730295,CI10B7D34C48AD49A4A5
97730488,CIFF2B3EE5A3DE49C5BA
97730396,CIEDCD80FB08684BEF97
86100011,CIA71D4C28508B4234A4
97730570,CIA54227B7F09540D7B0
38832157,CID4AC5B877F284D7D89
86100012,CI13846FC7D3554E888C
97730301,CI4571D6E28C064981A1
97730578,CI511349AFF54641D1A3
97730179,CI0F0400D867B6400FBB
97730403,CI102595491C9A48E883
86100013,CIA9785FEADFD74C298E
97730305,CI17E4A127188E4E889A
97730185,CIB0B7A776CBB24EAEB3
97730405,CI2BD4433CB645409588
97730187,CICC195149008E411795
97730406,CIEAAFB292D5E842FCBB
86100015,CIED8CDBD7DDE5414D9A
97730087,CIDC7F7DAF22ED4C78AE
97730311,CI17FEBF8EB49B47838E
97730583,CIAFE68A4EB34C4A9998
97730193,CIC6670FC9AC9C428189
97730078,CI7C686E0ADC044E7096
86100016,CI51498F69A9194F8A91
97730088,CI3338C442841E456D99
97730584,CIBD29F3CB8EE947EDA6
97728628,CI1CBFF2FCFCB4450DB3
97730200,CIC3D1891F65994AEBA9
97730412,CID2D5AE1529DA447BA9
86100017,CIEE21C2AFDAF545E08F
97730315,CI5BB388A429764FE5A5
97730590,CI4578C938CFB043F7B9
97730379,CI737B66C4323F4C7299
97730415,CI6600DB4855F34B818F
97730101,CI1798C549CCF7442883
97730316,CI52C0ABB5C13F4F3B9B
97730595,CIF842C461731F4D62B5
97728637,CI0EB7B6C6349541D1BE
97730416,CI145EC1135C8F47FE84
86100019,CI70C3C3C42886486E9B
97730105,CICB8E488D8A2C439FA8
97730602,CI22BA063225D148BAB4
97728627,CIBA35984AF9C547DAA3
97730226,CIEC10AA80137E477380
97717286,CI778D6C8B3AFA410EAB
97730420,CI05040632BCDE424988
86100020,CI4357F41EA5824A2DAF
97730106,CIA125C9CB2EA1440CA3
97730323,CI4994E4B8345A4FEE8E
86100014,CI7905EBDDDA934860AE
97730605,CI21012B31E931434C94
97730228,CIFFF0BE4F08CB4305A8
97730437,CIF5C18BD9DD494DE6AC
86100021,CIC0F297FF4FA4453C82
97730324,CI0CA95FC0EC924855BB
97730606,CI1116C4FFAA6F485292
97730233,CI577676B2581B4A48B5
86100022,CIAC893FF78FE743FCBA
97730607,CIBCD96A31011C4F9C9C
97728634,CI5196E5A70C0B4E63A7
97730234,CI4B812EFD197046D39A
86100023,CI5D009A296589401088
97730111,CI0C173E43E9794D6C97
97730331,CIB0C97540459647C595
97730608,CIA91AA5695ABE434091
97730235,CI3E589878504B422DA7
97729179,CI7514D137DFA74A3082
97730452,CI09144785988048DFB6
97730112,CIF73708940DD3459D83
97730335,CI45E1A751FFC14A0885
97728629,CI394317ADFCD4467280
97730238,CIB246BB71F1C6453286
97730460,CI2D874B1F7D004F13A3
86100025,CI43B181C770124588A8
97730114,CID52066C7942E4D299E
97730158,CI6215F7352DBE48D0BD
86100005,CIEA5A0C6B69E3469295
97730285,CID48205372C284BC0A6
97730348,CI2EB3976DFFED48A79E
97730477,CIE5489498F30F492090
86100035,CI4E970E2682EE45248B
97730062,CI4D1ADF1805EF481583
97730162,CI6CF4D3A6629847F1BC
97730350,CIDD81B32AFDA64AF8B1
86100006,CI6C9265E467154919B2
97730063,CIEDE3D9E1AEF741D698
97730286,CIED02A1168B7F40A7AD
97730481,CI33B7906193C940EBAA
97730167,CI08C29BED4FC8427CB8
97730064,CI31F30F2DBBF649FC82
97730287,CIADB787D91CEF42C69B
97730482,CI226B8A89E8EC499298
97730354,CI21D90A8986ED4605BF
86100008,CICE92D4CEAC7B47B79C
97730484,CIDF790B8811384B99AA
97643309,CIE3551C31BD0C46CDA6
97730172,CI258513C22D5B42BEAF
86100009,CI1D1A43D27D9A48F793
97730069,CIE420EDFE91D64A6E90
97730294,CICBE0242F5DDA425AA5
97730174,CIF0CFB90F206345BC8D
86100010,CID54BAA24F5FF436585
97730071,CI407E198C5DC74275B8
97745795,CI077DE09E30084256AC
97730396,CIB7EAA29DC53D4D899F
86100011,CI1CB7E01081C4429998
97730075,CICD7C8F686C08441489
97730296,CI0D41AFDE5CDE4F2FAC
97730290,CI66E8F3F144F6485483
97730402,CI0E1F969E288C4B68A6
86100012,CI0691BAB64FD94B82A1
97730301,CIEF914BA3281C4359A2
97717286,CI6EF102BBC178453EAF
97730578,CI6292E0D2960145D2AF
97730179,CI4C6A449621C540749B
97730403,CI5C1782B26D204FF28E
97730078,CIC3258A0E29C846389E
97730305,CI176BCC856E0C47E39D
97730581,CIA346BFE410354E6A8F
97730185,CI6BC62D31C8264B07B6
97730405,CI468EE6122E6943D48C
97730083,CI06D5294220294218BE
97730356,CI708105FB3EE9443C98
97730582,CI2895E6B60B8E4AACBA
97610919,CID72AA0804DD148FB8F
86100013,CI7380F8C43F2B430087
86100015,CI4FA409235B3F403AA5
97730187,CI67BD12E0260548C49F
97730311,CI64E087AC5331493697
97730583,CI32B8919E20E54D23A7
97730193,CI6C90F3E320B046F18A
97730411,CI5C0A19067F7944F59B
86100016,CI350944D1BB374C1CA4
97730088,CIFC8C358438D242919B
97730584,CI7264E38A5E9D4BDF90
97730200,CIC22BE904FCB64874B9
86100017,CID2BFD273D08648DCA2
97730091,CI5FE3E2F8A8D44AC4A9
97730222,CIDD045E96947F426AB7
97730590,CI302F1CF8E1654E9082
97730415,CI34DD9625165F436BB3
97728746,CI46FEB45E85214245B8
86100018,CID33CBDF8D506480DA4
97730101,CI113EA55249FE45E492
97730316,CIFF763E1DEDB340E18E
97730595,CI3D6AD677AC404C33A7
97728637,CI2971A44B0BAF452DAF
97730224,CIFAC191532F784FDCAD
97730416,CI553457555B0F4ED789
86100019,CI6CF5C045E50C474699
97730321,CIADB83D64B6984F5684
97730602,CI3DE596D2A3C348DEA2
97730226,CIED5F9C8C3E9F4BF888
97730420,CI23DF4C1E4A764B4EA6
97730106,CI2D62E44AF1944FD198
97730605,CI53A9946A5EB14E0B85
97740936,CIB90611811C0544D595
97730228,CIF185832DFD32489A94
97730437,CI153B9B9A56DE4B6F96
86100021,CI6696784C5715466F96
97730107,CIE93E4EF9C2514FD89A
97730606,CIAF0C06DAF9B14C83BD
97730324,CI785A3FD2C016433DA9
97729179,CI1F719F792EF04CEF94
86100022,CIABFEE657BA0F4B2BA4
97745795,CI4CE187E218734F468D
97730296,CI61038A50C862408894
97730570,CIBF4DFFEEFEF448E3BD
38832157,CI3E9907632C8D458083
97730402,CIACAA6156089240D89F
97730177,CI8815C1E1778E4F2ABA
97730301,CI1EDF24A8F66A4640BD
97730076,CI3BCD6B6F1A8345688D
97717286,CI4FE01CD8BBAC45808A
86100013,CI303F2D273244497199
97730185,CIED9F4F460CA24491A2
86100014,CIAA2972EADE464827AA
97730308,CI4F65AB3C77A64A16A9
97730187,CIE9C451DCE90B439998
97730406,CI4A91DB4F022A4DCDB6
97730311,CIAD7FE2DF8C1E46168D
97730179,CI6CACAA4CA6A64F849D
97730583,CI383B528E8DA24DB1B9
97610919,CIE94E17ABA16C411D82
97730411,CIC65140374C07485B8A
86100016,CI38B751AB8F2B47EBAD
97730088,CI47ECC0ED39DC4C478B
97730200,CI0C1D99211E6E4AB88E
86100017,CID012F87E78EE4584A3
97730091,CI1F7A4BB16E9044739D
97730193,CI63BBC2F0EF0D41BEB7
97730315,CI20BCCA0B631C49C88D
97730590,CIC6D6574B61E04AAEA4
97730314,CI65FB28CDBE484730BB
97730415,CI58A21F03003C403196
86100018,CI59F7CF96650E44A896
97730316,CI40EA558D4BCD4A29B0
97730595,CI19DF7C194C7D4A1393
97728746,CID2085DD004E34FAFB0
97730224,CI3F0C1B68CB44434CBA
86100019,CI0D571533285447789A
97730105,CI670747D706CE490784
97730602,CI31BD58E53586440696
97730321,CI7F7E0CF64CBD45AABA
97730106,CIED25370B07DB4B0291
86100020,CI7045395E0B93499D8D
97730416,CI71E8EF6212B14557A0
97740936,CICAC7F333455347B78C
97730228,CID73201499E794B4FAA
86100021,CI3B94B62D3A7344F2B6
97730324,CIC00056AC34D643C68E
97730606,CIC5CAF2B28A284E36A9
97730605,CI763FC736718543EC85
97730087,CI764ED9C2EDB6443C8E
97730445,CIF840D8FB300E4CD7BF
86100022,CI74A87AA807BA4D1A92
97730326,CI39BC4BCA1717428A99
97730451,CI59AED7925A6B40F2AC
86100023,CI2C081E325AAB4FC0BB
97730111,CI3A8D7F9D3FC14B8893
97730331,CI270C2FA8CEE5412D82
97730608,CI10BF78C1D7A6451693
97730452,CI2C84105391934BBAA9
86100024,CI145F2FDB845C409F8F
97730335,CI43544D46DC134AF9BB
97728629,CI5AB229AD1BE24CE29F
97730238,CIC3C5688687AF437597
97730460,CI6DFA87745D7E420D92
97730114,CIDA08CCD1DB8B45A998
97730336,CI43C7331DEE484A6C96
97730002,CIA9BE101F85F348D5A5
97730616,CI7CDC35E9BF6B4B838B
97730243,CIB6AB19659C15450380
97730461,CI75CA0D957B6840DE84
86100026,CI0F049E13166E496F8A
97730005,CIB0384C61BB4C4811AE
97730246,CIA0F525C8CD7B4D008E
97730124,CI7109770B527340D0B1
97730462,CI5F36902F9D174E529B
86100027,CIC67C1B8D50014A75BD
97730125,CI7EE346FA04D94577A6
97730339,CID5ED3056CA8244D0B5
97730667,CI3604A935840F439CB5
97730615,CI7801ABDC28C44D67A4
97730463,CI4030F5B69EB9494B9C
97732048,CIB80FD19639354F048E
97730379,CI5F32188CC50443D9BD
97730174,CIFF01A1BBA2CE485F80
97730295,CI2870A3269ACC441C9B
97745795,CID973A5D0B728459384
97730176,CIF67C0EAA2FF545B994
97730071,CI840DE3E3314E42F89F
97730396,CIC497A83CF65446B494
86100011,CI03DC10C1EA34452281
97730075,CIA596A2297C2F4ED183
97730296,CIEFE14D413FE342EB8B
97730570,CID28348F071844BC8A7
86100012,CIE0A0018358704D2BB7
97730076,CI121AD41164DA4B2AAB
97730301,CI3CAD59FCCE0C4E90B4
97730578,CI36B412C6D440407891
97717286,CIDD1A6745F51C49F0B5
97730179,CIDFFF1C1CBFF14DE9BF
97730305,CIF6EF083DDDF2450093
97730581,CIBA49B4EB15D3479092
97730405,CI0E44D37088BD4A938B
86100014,CIA605B94AF57B48F7A5
97730083,CIA1E3203B04F549F58B
86100013,CI6CAFD14119BE41C8B9
97730582,CI3F71A36C7F0C4C86B8
97730187,CI018072121CC5486E96
97730406,CI31B70C0E915C48CBAD
86100015,CI2D2B881E0A3B413282
97730411,CI4424A4A98A4340E5A2
97736044,CI6F4E46FE41FC484D8E
86100016,CIC793406A8DED4AC880
97730088,CIFEFB5F3D37064F3C89
97730314,CI2AA311F97C6B4CC099
97730222,CIBFB5D52BA29141408A
97730412,CIB89F40F2F02943F782
86100017,CI2DCE1F3653D3461C8A
97728637,CIB6E56200236A46C584
97730222,CI4E40F88B2A1346DBB4
97730415,CIBAFDA16B363D4FE992
86100018,CI38AABA128A954AFF88
97730101,CI3B515A1FCCC944829D
97730316,CICCA50AD43A9D477C96
97730177,CI7E1A9BAE488A493CB4
97728637,CIC6746A3E0EA841DC95
97730224,CI45AB3A20A79B478EBB
97730416,CI33DCB53381BB4B589E
86100019,CIC101857841474A9F8D
97730105,CIDA35127376FC49D68F
97730321,CI1DC79BF54E52487EB4
97730420,CI0BD3D31482564D6695
86100020,CIC9A808C7D2E04177AC
97730605,CI7D1B8A05FDD24374A9
97728628,CI750FC61134AE42E6B5
97730228,CI5BBAFAD0175E4CB1B2
97730437,CIE1C11E1CCB3744CC9E
86100021,CI34FA1D476CC843B7B2
97730107,CI3AECF5E422544199B0
97730606,CI4D33A81067C94403AE
97729179,CI69333CA5FCA240C598
97730233,CID6F1D3BC8B7F48FCA2
86100022,CIB6EDF9EC2EE6421B9C
97730110,CIA6EA8921BF224C7EA6
97730185,CI79003B60D5AB4D6A8F
97730607,CI101DFE91F03A4FAABD
97728634,CI074720D3D5E84FD1A2
97730451,CIFDF199047B6E4F5F9B
86100023,CIEA30F5B4F40A46F89C
97730111,CI15DB04E4C7B84E9AA1
97730331,CIC332C4BF237E4F499E
97730608,CIE2817BDFE64F485CA4
97728638,CIEF120861ECEE47F09A
97730452,CID17190B7E7284E60A6
86100024,CI5AA5C718991D4DD08B
97730615,CIBDE237B43E0F457A9F
97730335,CI7C965A40B85F42DA99
97730238,CIC79F6824B39447E6A1
97730460,CIAC24B4BDA18748CA80
86100025,CI58A2F808C19F48C4B0
97730002,CI72770D243111478C8B
97730337,CID6545C3D4C2F454184
97730619,CI2CB3A5B641864FBD9C
97730005,CI0E454D210E8A4802AB
97730246,CI568EE5E429E4459AAD
97730462,CID50152532EED4203AB
86100027,CI597F30CC514849D5BF
97730177,CI8387945409F247CA89
97730402,CI9C4EDB36BDD147BDB0
97730076,CI6F726C4530D44E369C
97730301,CI617A3EE0CA5F453D8F
97730578,CI590BDD51BF6847EBB1
97717286,CI644330DF9BC241E3B7
97730179,CI4752B40A76CF4D83AE
86100013,CIB620A0A50051408DBE
97730581,CIEFAA5914120C43CEBE
97730078,CI30BB8805714B4762B5
97736044,CIEE1CC191DD924C23A5
97730305,CI388DD6A8047243849F
97730405,CI0B83FBFA507B43BE99
97730083,CIAE26EFA1DCE54F5082
97730582,CID544E253ABC74F369A
97730187,CI103D1D6700614BDD83
97730087,CI3F57C0A38DD54EE5A2
97730308,CI4219EDAD373E4C6DB1
97730583,CID912C0DB7BEC4E0DB2
38825966,CIE948ED70253546F18B
97730088,CIA485FC3F83CA4FAC9A
86100014,CI591A533998064E12B0
97730584,CI417B81ED092743A9A2
97730412,CIAFD55C8DCF624DFE9E
97730200,CI50227F3D3778437694
86100017,CI0CFFC3ED5AC64711B3
97730091,CIF34FECABCB194D30B5
97730315,CIA3DEFE86067840308F
97730222,CI48379A4036B240B4A3
97730415,CIFA2E01B8B8CC472EB3
97730185,CI6F6300244E8847AFA2
86100018,CI49281A8C5B5D470CA7
97610919,CI616F1E030CCA4217BA
97730316,CI4EDE311DDD0B4E19B9
97730595,CI63C767AB8F16493FBD
97730105,CI1619C85E103B4AC2AF
97728627,CID08CC61873294F988A
97730226,CIDA6018405489451190
86100020,CI165F6F478D684E21A3
97730416,CI7D55C1F4A2314B3096
97730311,CI7EE591736F134EE59E
97730590,CI7E1BD1E8B87943FAAE
97730323,CIF2B7984E61554ECD88
97730605,CI5348144BAA374B71B6
97740936,CI56047702B74541DE92
97730228,CIC202259315434AF3B0
97730106,CI70DE976017C74DF79F
97730437,CI30F73DC2463D42D992
86100021,CID0D62545952C4AEF98
97730107,CI1973E2DF755647C9A3
97730324,CI5AA7CF9DE67B42ECB3
97730606,CI4EE235C20434471D9F
97730602,CI73B508D156DF47FBBD
97729179,CI545EAC10323842FA8F
97730233,CI2A7B40C3A20640C89E
86100022,CI06D75C874DC8405CB1
97730445,CI660D44DDD69749DEA0
97730326,CI708151742FE745159A
97730234,CI16D1BDE70C6B460894
97730451,CIA454A27E12C44619B6
86100023,CIFAF9E8A76E3D482EB3
97730111,CI06B14F2EA490495D95
97730331,CI2358A9DC6C3B440EAA
97730608,CI1607B967951D420C8C
86100024,CI232A8EC9FEDA4A2F8B
97730112,CI58A845D7C172419E81
97730615,CI18EB202DEEEC4385A4
97728629,CI3BA0C140C7E34A3490
97730336,CI4285517ACEF04214BF
97730002,CI1562F9E4DE5647AE85
86100025,CI672F37F8252B4BC2AA
86100026,CIAE57AEB9B38940269C
97730337,CIDCDABFE6A63F462E8D
97730619,CI0FB2DB624AAD4449B5
97730005,CI457E05095B174C8D8E
97730462,CIEF4102D29B2E46F1B0
86100027,CIA428B7423F8D419F9A
97730339,CIE0DA9FF4477B4CCA88
97730667,CI432DA8FD7E064B5EBD
97730022,CI00C18027565D4B08A1
97730251,CI3D1AE192D0AB4AC190
97730463,CI0E8AA835ACB64781A2
86100028,CICF22AFE1CF4645A699
97730126,CI64BAA14AA04A4132A5
97730342,CI1E2FB5982A2046D59E
97730030,CIC222C50F5A024B84A1
97730266,CIF27166E7305D4872A5
97730466,CI05C1A9975DC14F28AF
97730345,CI05564BB08AC54EBA80
97730143,CI0CF0A494B682427483
97730058,CI55E9F46CD8BD47E09D
97730470,CIA00BF1A9FAC9479DBF
97730151,CI8B6BEDCD2B37464593
86100003,CICE0F408B29FD466C87
97730347,CI1B8C011F245E41849A
86100004,CIF0BE85E2696F42B4A1
97730060,CI13A2559E2A3349938B
97730158,CIA6D9B678E06E4BFA8F
86100034,CI4B2591D8558A48B2A3
97730477,CIE30B3363F4D24C46BF
86100035,CI3AA95E1F2BFA40A3AF
86100006,CI3407539FAFE34E46BA
97730286,CI3B473E8695FF48E1BC
97730481,CIAEE9DAD67A4E4A239B
97730353,CID8930EE978B24BA493
97730064,CI35913EC8DB324828B9
86100036,CI6C1A54F70B4942D9B7
97730482,CICE7D41948B98440B84
97662981,CIC5912F4E7CD64A1989
97730170,CI52999DB59AA240C698
97730350,CI6294BAECC0EA4679A0
97730067,CIEF31B52516DA43EFA4
97730290,CIBE78968806174C4C9A
97730484,CI08C0389F30E14B51BA
97643309,CI36E65796E608438B99
97730172,CIAFF97382DB8C4101AD
97730356,CIF688FA6A68484D62A8
86100008,CI669C387384FD4910B2
97730277,CI67B52158E2474338BA
97730294,CI4072A068F7AF432887
97730069,CI5A870C8B6C394DF09B
97730487,CID0454730BFFC4D7885
97732048,CIA3AA754FBB9941BEB8
97730174,CI03C19B9DBBCE48F4A4
86100010,CIFA111BAC924342CDB6
97730295,CI5E967D32D9734212B2
97730176,CI2DAB69FC7AAB4AF099
86100011,CIEE47F68DEDD44D88AC
97730075,CIFA1B304A455B467AAA
97730296,CIB98448BEB3914F0B8D
97730570,CI14CC3ADDB97E419293
38832157,CI0326B5CCB66C4C119A
97730177,CI1A18ACEE501642F0A8
97730076,CIA24B0F6EE7244210B4
97730301,CI4F51E22C32BB4F8BBD
97730578,CIE5A165F85B1D459293
97717286,CI3826B31F8269425FAF
97730185,CI1DCFD133382D43FF90
97730581,CI7D963FE7A1DF47A7AD
97736044,CI6B852CB1CC484F38A0
97730405,CIA6714DAD5CB747DAB6
86100014,CI705BB2F496CE4E9399
97730083,CI505BBA2CE3AA42FF99
97730308,CI7B63B5BD5E1643A19A
97730582,CIF09346FDE3404A41BF
97730187,CIFD8469312A0F4FBA97
97730087,CI3532918C84F94E34BC
38825966,CI01A1B2A4767F47A8A7
97730193,CIE03036A38A1E4E5799
97730411,CI57E8FB27A9B545E8A3
86100016,CIF86DC42B985A45D1AA
97730088,CI1B3311193DFC42E8B6
97730314,CIC30D10919AD940E792
97730584,CIF2C76DF5F1E34436A5
97728628,CIBE0823419D5C43189A
97730412,CIC3864AC9412B470284
86100017,CICF54B95E54C74E5589
97730316,CID57A449F42A6469083
97730222,CI3AD40584C0454A90B1
97730091,CI7B2D9956E5C344BB8D
86100018,CIBE0DB3711B464D38B5
97730101,CI43261D256FBF4C528A
97730316,CICB9B6395887B442190
86100015,CI768B3B976C804277A5
97730595,CI4050C55EC54249FD80
97728637,CI2144C71935BB49C7B7
97730224,CI073FE3E265254920AB
86100019,CIC9D9B67C4B384D9B8F
97730087,CIA6310A624CA145AEAD
97730311,CIEB2A597AC86D4D6491
97730193,CI183D87B2F6B346868A
38825966,CIDD2D17DB3A964DCD94
86100016,CI4BE5670B8C8F48A796
97730411,CIA73C35032C6C441DAF
97730314,CIC67AC8A2675A457C93
97728628,CI14290ACDD4BA4235AE
97730091,CIE89B8298CCC3452BA8
97730315,CIA9A6618C6CF24D568C
97730222,CIB9A3A1CCCE2A4C22AB
97730415,CI4D769FD145594F38B5
86100018,CIFA98C165794E4E7096
97730224,CI44A814E9C98A405194
97730416,CI5FD9C0ABD1564AA297
97730316,CI543A90A6C3C146DDB4
97730602,CIA23DC86342FD438EBC
97728627,CI22D1506FD0C84224A3
86100020,CIC6EA860525BB439C83
97730605,CI573A045E96AC45B9BA
97730420,CI6C1059869C66405FAA
97730437,CIC596331CD2CF4DDF83
97730107,CI41C4F475005041CB8B
97730324,CIABC405E4A3A44DEC92
97729179,CIA6B0A900D47041BBBA
97730233,CI31461AFCB23E4767A8
97730445,CI1B1F62D4E7754F7B9C
97730226,CI653009963A1C484AB1
97730110,CIFEC2689C21F2445E8C
97728634,CIDD1C6274036146869C
97730451,CI66AF8FFD0444411E88
97730111,CI37F034E73B2C4FA5BE
97730331,CI4DC7C72E676F463F92
97730608,CI1FAAE4EE3C5A4C06BF
97728638,CICD78B8055C3A49EC82
97730235,CICC61684326DA414388
97730452,CIFDF3D58BE06143F3AA
86100024,CIEF9D8637E4654C24BF
97730101,CI7F0C12DA840647CE9E
