account,externalReferenceId
86100036,CI28F0122DBA964512A0
97730353,CIF98C2BFB1383420D8E
97730461,CI78BB87E24FF34D0FB8
97730246,CI78F298022E544A53A8
86100007,CIE4AB27F4284440D39C
97730064,CID5F6186B746041EAA3
97730062,CI79AFC5788EA3400CBD
97730482,CI2F9AC47CA34B4C208F
97730354,CI0766CC56EDC443DF84
97662981,CI5D9894C6C74A4088BB
86100008,CID3841D970A7E486DB5
97730067,CI44A4BF63A54749C9AA
97643309,CI53BBDD75C2D845AD98
97730172,CI358A004AAA804961AF
97730294,CI7EA6E6BC5DA94DE38D
97730174,CI6F31355C683C466DA7
86100009,CI7FD6F36C42DE453AA6
97730379,CI5008D29EC97C4C1EA8
86100010,CI24386B838BCB472CAD
97730071,CI4E02D5AF08DF498DAA
97745795,CIFC8BFF2A7F9644AC87
97730176,CIF0C8773DA03847309D
86100011,CIF349E2ED8E0D445289
97730295,CI6DE1FC29CF074EE6A0
97730570,CI74AB2408CB36460D92
97730170,CI78CB19C933554D368F
38832157,CIB47947E1BF4E4D3BBB
97730177,CI77A32CBC89394C8ABD
97730076,CIAE1E082C42F8464E94
97730114,CI1D422AEBD6054F8199
97730616,CICA730B4EC2474A6C9B
97730243,CIFDBC565E17514BB189
97730461,CI4AE66A6B744E45C4A9
86100026,CICB3EB76107B7400291
97730124,CID6685901527C4F6AA6
97730337,CID5104B1893AD4494B8
97730619,CIF1B9967AC47245AE90
97730246,CIE23DF9552876411C8D
97730462,CI12EF059242B3477BAC
86100027,CI1A1FC844FA044E65B7
97730125,CI33C76B5A7D9E4C35A5
97730339,CI34D06A01BC9645AE8E
97730667,CI351BA246A5E54E3DAA
86100028,CIA56443CF0D1D487492
97730126,CIB72B1ADF49CF46A5A8
97730342,CI260BEF2940F9440E90
97730030,CID03AF4BF4C73480499
97730668,CI40B4D798EB4F44EE97
97730266,CI07D6B9C29EB14D00A7
97730466,CI0289B1A288E94B7E83
86100029,CI00DCC92158504F4AAA
97730022,CI55EAADCAF7F5450CBE
97730343,CI51EDFA9DF3954CCA88
97730054,CI53634BBA30D4450E80
97730268,CI55186EAD1DF848DDB2
97730467,CI2F53D002770B4A5494
97730670,CI6CDDFC9081FA403B91
86100030,CI4EDA802182994F3ABE
97730344,CIB0562FBFEF274084A2
86100001,CI2A9A09262151425591
97730057,CI57B0AA8EDCEA438FBA
97730271,CI36A1D6950E4E4B419C
97730129,CI6D0848E59612441CA2
97730143,CIC5F25268F2AE4024B8
97730345,CI187DCBF0CA9B4A60BC
86100002,CIAF067ACAAAD84D1C90
97730274,CIC36F05BA9CA6498EB1
86100032,CI4AC4AAEE0A2B4EAB88
86100003,CIEDA309255D294918BF
97730463,CI7AB3F8689A5F4CA382
97730059,CI245D8D22F5DE4A2583
97730277,CIA9E1912B21794BAF84
97730475,CI36780AA267D34530A7
86100033,CI68468E2F3584401684
97730127,CI7E8E35137878406480
97730158,CI62371E5BA17B4CB0B8
97730477,CI1AC9C662180B4C0B93
86100035,CI3AAD250C479144E4B6
97730162,CI0CFE4F9710974F64A9
97730350,CI3980CA07F0B741E49E
86100006,CID601B18B06194B929C
97730286,CI22774530F00B4532AD
86100036,CIA94C19D9933447CEA4
97730167,CI3FCDCE2DDFEF4D53A2
86100007,CI63D8EDCF295146C6B9
97730064,CI335F0A66D8C24C10A5
97730287,CI7E9B076FECA0489194
97730482,CI179B6B97EED5442797
97662981,CI468D92B08A614E2BA5
97730354,CID4984A2E96F6459C88
86100008,CI3305A94AE40D4C12A9
97730285,CI788D0324B4184B51A5
97730067,CI316EB20B17424387B6
97730290,CI3AD293481BDD452984
97730484,CI19DD870CA0CD449B9E
97643309,CIF8A4271F8B5948D49F
86100010,CIEEB3C0B49F4E42478E
97730069,CIB661CBA0299249BBB0
97730356,CI6C5AF9FD9633448E8A
97732048,CI5F220EF66D7048F69E
97730174,CI4E6907EE36BB4D38A7
97730379,CI414AEF1B3A4940C095
86100010,CIA0087B32AB2347E5BD
97730295,CI339B678E4EE7443E98
97730488,CIE024B12AFA9F401DA0
97730396,CI01C5E686BA9B4EB598
86100011,CI19DE4A74D45C430BAC
97730296,CI55E79DEFCAA641FEB4
97730570,CIBF6DCE70286548CC8B
97730177,CI52A5CEDB1FDD4E90B0
97730402,CIB59BE703C3C44F2895
97730076,CI317428E4758840E983
97730301,CI5CF2E1D4906A4E2AAF
97730578,CICEEF27D4764C489ABB
97717286,CI2F947A738035475CA1
97730179,CIB90104953ECD41D3A4
97730402,CIA7A5A91E7F0B401595
86100013,CIBBCD08219DA04A169B
97730078,CIC05D748AFBDD4CEE92
97730124,CIC5CBABED74534387BB
97730005,CIA5C55072E4DC47CBBC
97730619,CI28519DAC11A64CCF9E
97730246,CI4A84D84B4AA14576AB
97730337,CI0CFBD23D6DD24D8C92
97730462,CIF588A68D4C87430985
97730125,CI6548E78A512B46FBA2
97730339,CIA702456857E04C2393
97730022,CIB0179904D7C148D08F
97730251,CI28A2E666EDD24E3399
97730463,CID3172C6F2C0440A393
97730126,CI0E172BFA2CD443CCA8
97730668,CI31D1F84636A1494D94
97730030,CID26459FF338940539A
86100029,CI4200A443C46343B0B9
97730268,CIA293181C08794F5681
97730467,CICF3844C3DEDD4970BA
86100030,CIAE4EB4818ED543E895
86100028,CI55EEFF1DA94B49F989
97730129,CIDCFE9F8393BF4147BD
97730344,CI35C61D526D034E7CA5
86100001,CI2B4E372CEBE342C2A7
97730057,CI40FFC68615A94AB09D
97730271,CI55E05E159F9845B889
97730468,CI0195AFCA10604B8EA7
86100031,CICF7DF4892DEC468C92
97730143,CI02FF9C2CF6F94D30A2
97730470,CIF9E36A7C4A884C288C
86100032,CI6FA632163D1643F391
86100004,CI242FA393CC7D4D2884
97730059,CI2F9EE5E575E94983A5
97730475,CI5BABA6164FB4465FBE
86100033,CIA93EE4B382F94C99BB
97730277,CI659036F95EEA45BC93
97730153,CI1628E654533A4A5BA0
97730347,CI0CA37F9E62F541CB80
97730283,CIEABE0ACA33DA40C894
86100034,CI1EF4258754D74C0CA9
97730342,CI7A17D16C13684E7795
97730158,CI69409ECEF9494FD88A
97730348,CIF13B55C49AA443EBB7
86100005,CIADA24AC8EF4B42E182
97730062,CIBC5D124531614D02AA
97730477,CI6C7F9A737E0C4B9EBD
86100035,CIF31DE98205BB49C5B7
97730350,CIC324BD96E28046688C
86100006,CI7D6B303AF83847D390
97730064,CIBE2701068A6843B892
97730167,CI5B8B684B85B848A0BD
97730353,CI3FC315EB571C42BFB8
97730287,CIE205A99EB84A49FCB7
97730482,CI305DD22C02ED48C88C
97730064,CI6861FCE20ADD4C86B0
97662981,CI3A4D1E2697334DDFA1
86100008,CIB67C085A141647E987
97730067,CI68E26F1FA7B54647BD
97730484,CIFDAD8BA49CEC4D1A96
97730172,CIB1196C1425DA4ABAA4
97730356,CI60AC1D08B2BF4EA4A5
97730069,CI55A4204CDEE94E72BB
97730294,CI3DE51FC2AB8B433CB5
97730487,CIFC0B3AC9AA3C489799
97732048,CIFC6C3076C4484BF6A6
97730174,CI20E46A6396D34BE8AC
97745795,CI4F8274EA28EE4B2399
97730176,CIE107B714CB3C405A84
86100011,CI0ECD842058BA45FDBA
97730075,CI327AF2917355478EA5
97730296,CIDFE9219B3DE8413190
97730177,CIA540B16857C24B30BE
97730402,CIDA390127B1A54C6A92
86100012,CI5899C1CD33F84DA3AB
97730076,CI14DEB9E306D94221A8
97730578,CI39AB08383C914748AD
97717286,CI393BFB89FF6A47D4A9
97730301,CI68F1EB7EB99C41C494
97730179,CIB57BD3065F69443BA6
86100013,CI56CBD8666AEA47208F
97730379,CI7549D6B3079A43DCB6
97730078,CI0AF3BF436D504C36B4
97730305,CIAC9ECD4B6DE548F4A3
97730581,CI1E8BA64F013C4B4FA1
86100009,CI779DCF16D78844EB8E
97730405,CI1852AA10CBB140CC9A
86100014,CI4874B15109BF4269BC
97730083,CIFC121EBEB94646849A
97730125,CI01608D2A35B14A22A1
97730667,CI582B48ABE3D64EE2A2
97730339,CI9026FC82DB8F49B7B8
97730251,CIDEC231461E074FF787
97730022,CI61E668260647481495
86100028,CI0F40F8E611284DF7A6
97730126,CIAE753819618C475D8D
97730342,CID0512A447C684D7483
97730030,CIB32A0387C04A444D95
86100029,CI21DDC2C10A2C4952A1
97730127,CI19B750F0BC574A1BA9
97730343,CI3C193E9BF99844958F
97730054,CI22296F477293449587
97730268,CI3423A7CC21354438A9
86100030,CIC5FACE194F564A3DA4
97730344,CI14779827B1CC4D5F9A
86100001,CIB2A7B897256C498BBE
97730468,CIE057B40454FB416198
86100031,CIA4E28C9FA5064D98A1
97730129,CI56F69D60BE1645F4B8
97730271,CI579FEC7795B8439CB7
97730345,CI5A06D4559149412486
86100032,CI32445595CB2245E48B
97730151,CICCF7C27D6E384BCFB0
97730346,CI284369B8C34443BF8D
86100003,CIAF4333D4674A49BA9E
97730475,CIDEBC76A1A9F3496F9A
97730153,CI6C43AD19DB214AB1A0
97730347,CIF1177D549058427C81
86100003,CI424722904F26468686
97730060,CI22476494752349C2AB
97730476,CIACD979B176EE4B8186
86100034,CI1AA9EF4D7DF84EE686
97730158,CID4F74F282FB14E41A2
86100005,CI2028B9F3B02140B492
97730285,CI4E94FA05FAF8437BB6
97730477,CIBB0AA1826FD94077BA
86100035,CIE061E114576842F39D
97730266,CI7A3CEF31DE964E9CAA
97730162,CIE7A8193836ED4677AB
97730063,CI133E12DC6A5A4D5F82
97730286,CI3F48C3E2CBAB465EBD
97730481,CI1FCD2E2AA50240A799
86100036,CI7CAC607807B1403EB5
97730167,CIA8914609BDDD4D3B9B
97730353,CIB4B021678E8B484885
86100007,CIB7F825544473494388
97730063,CI3A780386E0AF408ABA
97730287,CI3E89BA6FAEB84C8EA1
97730482,CIAA7378F50FD140AB97
97730170,CIFA91306C455A4506A8
86100008,CIE6E046A9B51D4677B2
97730067,CIF72227A8D95F44D6B0
97730290,CICACD897884874AC58D
97730484,CI1F276A1AF8274CC48C
97730172,CI031864DD3BB7442586
97730356,CIE718802642144A15AD
86100009,CI255C79AB713B4011B1
97730294,CIF7D4E537D7FC48C19B
97730174,CI153B5E23724C47FFB0
97730379,CIB36EA0CFC6964926AE
86100010,CI3FAF3E92C0084EFF9E
97730071,CIB0CE8EDF805143D1AD
97745795,CI267551265F234F919F
86100011,CI5594537E46F247B7A4
97730075,CIAF3CB08E7BB745A481
38832157,CIB7CD96188AA14C5089
97730570,CI63AC3C11FC7F4F608C
97730177,CIEC21A9FA509A4CFF83
97730402,CI5B99A03F617F4ED0AD
97730076,CI122242504999408AB6
97730301,CI0BBD626831344FAEB2
97730578,CI074FCE2871464DB2AA
97730179,CIBA9E75A8864B47E080
97730396,CI75D0CC071F9D4D7585
97730305,CI59FB501AF20949AE90
97730185,CI0B07E757894E4E00A4
97736044,CI7FF61AF688A144FF85
97730405,CI6A3475F8C3E2470C9A
86100014,CIFF88BDD222884C32B6
97730083,CI73BB655F28DB4C10A6
97730308,CI3E8CB69B3C9F4441AD
97730582,CIE4E390F10D144D3A9D
97610919,CI66A094F257DA441AA7
97730187,CI55464240C8EF4572A1
97730406,CI282B603653DE4036BD
86100015,CICE64538DD58D49C483
97730087,CIEBD9BE9F1FC24A6688
97730126,CI26C9D0C4AA8D4A2A9C
97730668,CIA073492760614A0B93
97730466,CIBA55E45FF817497287
97730127,CI27155677F49F4BAFA7
97730030,CI89B1D5CF7979465DB2
97730670,CI07430D30B9D94A45AE
97730467,CI29A886E46B7A47FC8B
97730054,CI336DE87CC3F0447BA8
86100030,CI0CD5BF5392074DF6A5
97730129,CI3C7B72853C6E471D81
97730344,CI0D0AEB5E213F465BAE
86100001,CICD5CC670F5D944E5A5
97730057,CIDA43837C0DD24AAE8E
86100002,CIF7C80E1E0781481ABF
97730058,CI1888CFBC4215440B8E
86100031,CI4647B86A89BD487A9F
86100032,CI307EBEEF9FAC47EC84
97730346,CIB16E9AA06EAB42AFBC
86100003,CI0CF642DDC9374A5381
97730277,CIE2AFD24A0613469286
86100033,CIF6534A35A1F042BBBD
97730153,CI28FE884F32DB4951A2
86100004,CI2AE00E91E5A7485980
97730060,CIE41A389B001A4222BA
97730283,CIBF843A28CE524D7BA7
97730476,CIB593838014694544BE
86100034,CIBDC0ADEEC144472494
97730143,CI6FFD3A9A35774787A9
97730158,CIF99349B1D86143CBA1
97730348,CI3BFC7F001D774F5EB6
86100005,CIE0426B8092044197A7
97730285,CIA64F631C52354B7690
97730477,CIACD4E2D79BD34721A6
86100006,CIE57EB729BADE4D53A0
97730063,CI4A5CF1CA821246D781
97730286,CIAC475E76178B430189
86100036,CIF8B4EBFA0DD9407B81
97730167,CICD34993F001E42F0A3
97730353,CIF565EF194B664BA498
86100007,CI2E3492247B05491FBA
97730064,CI062FEC93D96943FBA7
97730268,CI7EC0B74EAD11483681
97662981,CI362DF2554E894A9695
97730354,CI128C87EFF5BF49B491
86100008,CIA372238EDB1542A08F
97730067,CIE6D7B17FFEFE4A6397
97730290,CIC777FD1093F54701B9
97730468,CI71130B787DD1450AA2
97730484,CI43005F6B12C3459CA7
97730172,CI37DC47BBEB864B5693
97730356,CIE48CFA164589453185
86100009,CI06183B2B1C9243328A
97730069,CIF516A76F883D4528AD
97730294,CI4DF78DCEEF6A4DBD9F
97730487,CI0E88CD215A614000B8
97730151,CI7406BFC9F2454C6D89
97730379,CI1D2E3CAE12AD48A3BE
86100010,CID517700131744BA498
97730071,CI261ABE118DE04D5993
97730295,CIF11FB780DF7A413993
97730488,CIEF7D47B20DDA42F289
97745795,CI7E42B757EF1E4AD2BD
97730176,CIB7D97C6C847548D092
86100011,CI380BFB2F4DED402FB2
97730075,CI18E522A5C70146A48D
38832157,CIE7A15B41630A49F495
97730402,CI08B559CE9F6F417B9E
86100012,CI570AA87664D8472AAC
97730076,CIBD45D012B4DD4158B9
97730578,CI149DA5F65034484BA2
97717286,CIF4007E23C2574FDFB6
97730179,CI5C23BF44203D4E39B0
97730403,CID7492A6D599B4E81B8
86100013,CI6D5B04DF580742D590
97730305,CIB07C02AD8D354BC0A1
97730581,CI0B2761A8E8F442BFA7
97736044,CI0D22E77C27044E3293
97730185,CIDA35A3D6860D432384
97730405,CI42AA149A56F24492BE
86100014,CID18F4FF378DE439F86
97730187,CI5C5D8C5C69BD415FA4
97730406,CIA3720AE07A8347779D
97730311,CI5E2F82F554394A8683
86100016,CI5A37808359574E59BF
97730343,CI8DD4642019FE4C0A97
97730268,CI48E159D5ECE94B06A9
97730467,CIFCB2E3B48D764844B1
86100030,CI0B28EDE1C3B548F986
97730344,CI2C1E463B83514F1286
86100001,CI6CF2E763063647C394
97730057,CIB3E867897077450F9B
97730271,CIC17037D97285408B8C
86100031,CI3C2CE47528A34A27A2
97730274,CI3DFFED7A54894C4984
97730151,CICCBE57D649774222A9
86100003,CI1D3CB92D62AD4A8A9A
97730059,CI27FAE3A8593546E48B
97730277,CI4A6C2C3049264E5D8B
86100033,CIEFF40EE031B54444B4
97730153,CID752F10457D54E508D
86100004,CIA69397A93C304D9F9F
97730060,CI0733AD79305049E6B6
97730476,CIA88931620C164F049F
86100034,CI0A559B2006B94493A0
97730158,CIF76D80667AD94B539D
86100005,CI5B1DED42498B4B2288
97730062,CI5460C9E4D0A44F8AAD
97730477,CI12EC7BB8F281453A86
97730346,CI6EFF8CF7F3954B3181
97730162,CIC526A700B5AD4A5883
97730350,CI01F78BF0070048F49F
97730063,CI503769EEBD5F4E26A8
97730345,CI65E659E65FBA400CB5
86100036,CI3F63B537AA6D45D3B5
97730162,CIA36868B99221480F95
97730353,CI217B5E603D9244F69D
97730347,CI68D3EF6D73074195B4
97730064,CI2B77A38E2B9F4F6CAC
97730287,CIDBB5B2D4B9834BFF8D
97730482,CI35190F9799E043F3BC
97730170,CI347B3C9250CF487797
97730354,CI465A21DCF15B47A3A4
86100008,CI1601A61EC136424CBD
97730067,CI594A7B4C702C4B65BE
97730484,CI26A2A3B0B5654635B6
97643309,CI7B6968564FB34014AC
97730172,CIA779CAB5100D4D84AB
97730356,CI3881D7DA5A844070A0
86100009,CI603B7F79BD8945F683
97730069,CI43D4133F4167482A8E
97730487,CIC1355668272D46BB91
97732048,CI68C13C03105640E891
97730475,CI7349C3E09F474B63BE
97730379,CI151C932E22AA41E881
86100010,CID44911A8E2464E3FB5
97730071,CIB71DDBB7829546DFBA
97730295,CI15D60AF5D4684637A8
97745795,CIB66728F689504B12A6
97730396,CIA9494A0F7A1546C9AB
86100011,CIC1AF4E3CF7024582BC
97730075,CIB1C70204DDBC410695
97730296,CIE2AD59C2EA4C4250B1
97730570,CI710F2B8A844144D7B5
38832157,CID802B681978141A991
97730177,CI3D7C5FB3E05E483683
86100012,CI066985F43CF04396AC
97730301,CI39A428C80EEF47F589
97730578,CIB995B0173BB1468DA3
86100013,CIFE927522F5534ADFB9
97730078,CIA1EE4B9464164BF186
97730305,CI2B10A260CE274EF18B
97730581,CI6F6073D9DA9B4E7585
97736044,CI244EA387BF1340E499
97730185,CIED93159ED8424B58B8
97730405,CI0221F544C8DA42E9A3
86100014,CI6F4DE7AE1FCE4781BA
97730083,CIB04D79E597044A4A9D
97730308,CI0FE3D54322A04B599E
97730187,CIC88B7C92CF4D4E0C86
97730406,CIE411A850102F497B97
86100015,CI20A2E077C40946AAAF
97730087,CI566DF714CBD541A086
38825966,CIA2B7AAFAB1274437BB
97730088,CI5CE04C8CCF72448681
86100016,CI78EE2EACAE7A4F8A8D
97728628,CI12478B3BCD6549A5B0
97730200,CI404F026C72A24F5B85
97730412,CI7AB916B05FA8472EAC
86100017,CI5EE4A77B0AAB4A8EB9
97730129,CI03C1B4249FA14F598F
86100001,CI3B140F6FBF1144CF83
97730344,CID09E6F5D2CA5442BB5
97730271,CI6E782360AD80460FAC
86100031,CIA43D84EEBFAB48FFB7
97730345,CI2364E0205C0E41D58F
86100002,CI56AAAEE74A504D3C84
97730470,CI0F439C69C3E14AAD98
97730346,CIA673124285C943C690
97730277,CI3220DEC0F55A4E1A83
86100033,CID5B0F589F7AF4B7381
97730153,CI1BA52575E8CD4896A8
86100004,CID937120922DC47AD98
97730283,CI2E7EC9E28FE34279A0
97730060,CI48735D8296464551B4
97730348,CIDBB74B81408B4A5C9D
86100005,CIAD8D70440E5B4FB692
97730062,CIAF97F4A792CA4700BB
97730285,CIB982DE55458B43E5A8
97730477,CI15ED6A307C324959B1
97730162,CI2E71DB726DE747CF85
97730063,CI4CD74C567B4643D088
86100006,CI557320213EDA473B93
97730481,CIF00BCD3971BD45088B
86100036,CICD8A7744AF8544F897
86100007,CIED86D09842B8481194
97730287,CI614A0C0CCFC8442585
97662981,CIA76D43445985435A96
97730354,CIA68402C06EE742C982
97730067,CIA4B553827B1B415DA3
97730484,CIA5C32EFAE6D04CF2B4
97643309,CIF4D5FEF2979E42CC9A
86100032,CI7A96D59D3B4D424BA7
97730356,CID516278DF51644888D
86100034,CI7C50BD5023AB450685
97730059,CI7DAF852995034FC0BF
86100009,CI26205612C5DC4C01A6
97730069,CI6BF20B46A43C4809A9
97730286,CI7DF94CA42D5648C3AD
97730487,CI7DE8D8C60F4042B5BD
97730174,CIE3C54487E434428786
86100010,CI5A0BB49FA421430FA0
97730071,CID6037AA596FB4E4D8F
97730295,CICB0B7F2CEA014DB6A5
97745795,CI0F76BA7CB6294CC9B8
97730396,CI06D80EAAF710412DB8
86100011,CI06FC66E762A5490599
97730075,CI2FDE0140F69D4CC2AD
97730296,CIE5D28DF312BA43F3B0
86100012,CI0ABD3A0F5A9F4741A1
97730076,CI4FF7D03D64374281B6
97730578,CIB893B16A905F49AB9F
97717286,CI3941085168CE4D038E
97730403,CI48AB556C91624D33A4
97730078,CIDC6E2069068B4C2B82
97736044,CIC076A1A0BDE54045BB
97730308,CI3BE15DC9E4494A9995
97730582,CI14007CCD4D6D4851B3
97730187,CI5CC64BC29296464EAC
97730406,CI63146F18A45B4AF683
86100015,CI0BB509BB8AD944D292
97730087,CI61480CB7494849BFB3
97730311,CIBE59AB7CBEB14196A9
97730583,CIC47EB51ECCB445E2B9
38825966,CI338A33408AA94093AA
86100016,CI24D923784FC04CB6A8
97730088,CI21752EBF4E3F4F51B9
97730314,CIFFCE6F847BB84BC88A
97728628,CIDCA3FD8D4C4048169E
97730200,CIC6D1CC56666841A19F
86100017,CI1C5CC03A07854DB5B6
97730091,CI5A0FC6AE6C204EC7AE
97730315,CI4376BD3CE4F24854B9
97730590,CI4DD18C4C2B39438688
97728746,CID3232F1CC90144DF94
97730222,CIB71D985D035047F8B9
97730415,CI06C2F21C28184DBDAE
97730346,CIC6EDD4CF44764ABC8C
97730151,CIB9A809D8BB4C4847AF
97730475,CIA185CD769B854CFCBF
86100033,CI666FEB4245C64CA5B4
86100003,CI09656FC322334BF689
97730153,CI7E8AB28172B4495BA5
97730347,CI00B8FCE384AA41038C
86100004,CIC8D41AEFFF984AD387
97730060,CI023BD09AC1C84D3182
97730476,CICB746770546B41DDB2
86100034,CI5A4405BB6E5646F7B5
86100035,CI153EAAE9B60C4DA082
97730162,CIA80EA5842733441498
97730350,CIBB638998DDFE4ED987
97730063,CI4A8D6153E9D24FEB9E
97730481,CI36A77A359C054E4C8F
97730285,CI51EC0CEEEED94C8694
97730353,CI0128E8695D704D1E97
86100007,CIA502D9A5FC7842799C
97730063,CI40CBB27163174295A6
97730170,CI1EEADDB7D7744B49B8
97730354,CID95496746D494BA593
86100008,CI166F0D15BA5947A4BD
97730067,CI491BA4E3E7AB498B8D
97730290,CI33191FBB0D494021B9
97662981,CI6F1E4F425F0740EAB9
97730172,CIED6D965658E24A4AB5
97730356,CICAE83FE2CA1646AFA5
86100009,CI3C1A53FF305747D1AB
97730069,CI6CE76FDC95E346C8B8
97730294,CIA02EF90D31394D4C8A
97730487,CIF5312DED2D0A41F09F
97730174,CID336282414EB4C4F84
86100010,CICDB5E0BE4678445B9D
97730071,CIB6E1F0CF390E4140A2
97730488,CI2B30F55940D3478DA7
97745795,CIDC6A51F2DA764DAB9A
97730176,CI226EA686E3464976A8
97730396,CIC1FBBEABB54A4041A1
97730075,CIFCB6BEFB18C4444EBC
97730296,CI215964778E7C4263AE
97730570,CI3AD7F0A2715A4F8590
97730177,CIC6FC7A8F8AA74F1894
97730076,CIB7F649C194F74FB7A3
97730301,CIE91D6888D2AF4E2995
97730379,CI71398D85431E4DFDA4
97730179,CIFD7070EF51F8416095
97730403,CI436E82E8D6984807AD
86100013,CI60CD6F9477294900AA
97730305,CIB0177F26D8AF4A09B5
97736044,CIA5D18D4E0EBF4DCE8E
97730179,CIA0082E074EBD459490
97730405,CICB857B92DC0F4AD793
97730083,CIBBBE6C648BE44DC8A5
97730308,CIDD3EEBA8E1F2454BA9
97730582,CI747ABE841EFA429FB3
97730187,CI675A0E096FF3495287
86100015,CI1DEE8012008C42D18F
97730087,CID79D71CCA865405DB1
97730311,CI1D62F61CFB424C929E
97730581,CI79159D3CB0E142C09C
97730411,CIA27383A0BE19477582
86100016,CI3B59D5E6B9804283A2
97730088,CIB72652363C3D41CDBD
97730314,CIB80B82B0841540439F
97728628,CI5930B38F31FF49CB9B
97730412,CI17F445BF062D481588
86100017,CIEB671C3FB51E4C3AA6
97730091,CIBFB9999B894A4B70A9
97730315,CID566AD5BA4944FADBA
97730590,CIC1271CE8DCBA4B85B9
97730222,CI664EABA9BD504E7598
97728746,CI7FA877A4162844948D
86100018,CI488127AE5CA24BB6AB
97730315,CIFF1E2BDAF5CE418AA7
97728637,CIB3B87060C6AB47D490
97730101,CI7CCD6CC3A0AB4B53B6
97730416,CIF3FCBC0913254C2A8A
97730105,CIBFA12B4776ED44F489
97730321,CIB4C3D1931C4149C892
97730226,CI0769DFDAEC8C4D6383
97730420,CI55C91D0DD4AA4B48B5
86100020,CIB7491A1DE2E940669A
97730106,CICD543B62588C4045A6
97730060,CIB78B22BD1C5246FAB3
97730283,CIB366B51426184ED6BE
97730347,CI6C014DC281764F23BF
86100004,CIAF06CA0B3C86451B97
97730348,CI79CC462523A14FFBB5
86100005,CI3E9C6DB1B9AD4329B9
97730062,CI07CFA2AEB0104064B5
97730285,CIEE101B84234A488F84
86100006,CI0EDBC1D7E56C4687BC
97730167,CI1410678F2D0C49D6BE
86100007,CI29C534A08AB14D3A8E
97730353,CI391F5DA139D14BD298
86100036,CI42D45BA243254C3480
97730287,CIA191865836654C128A
97730482,CI284FDB4EB235430088
97730170,CID93FE9C8A1E6417197
97730354,CIF296E839F53C411EB5
97730067,CIB1EAECA3A502426896
97730290,CI57309654CA8947638A
97730477,CI6A356FD88D89446185
97730484,CID99580A8F1EB49CBA7
97643309,CI4F2D37D1CA5F4AF7BF
97730172,CIC23025441888460C82
97730356,CI114C6B0614EA4670B8
97730294,CI52F715D6932A4A049C
97732048,CIAD165F2E08164828AB
97730174,CIF10A1EA64B85491985
97730379,CI43816691E4B04B5198
86100010,CIA59578C6DDF844D699
97730488,CIACE3CF27843D4D5B86
97745795,CIAD2181AAC8B84F569D
97730176,CID767831C24114F1CBB
86100011,CIB7B18B9531F04C0CBE
97730075,CIEF688C794E694E35A4
97730296,CI2040049141E84B18B7
97730402,CI2C535ADC56A2487987
86100012,CID5BF5F8C017A468A8C
97730179,CI52C8B30A88DD426099
97730403,CIF478D5B34DB440B6BD
97730396,CI70EA23C2FA744A31A8
86100014,CI1D0D560A1E184277A4
